seed,method,split,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
5,variance_threshold_abstention,rare_adversarial_shift,48,0.278127,0.040800,0.020167,0.003998,0.100694,0.030354,0.052083,0.040287,0.246528,0.122254,0.215781,0.001655,0.515085,0.044469,-0.060135,0.046707,0.996528,0.006806,0.350694,0.061699
5,variance_threshold_abstention,sensor_noise_shift,48,0.312332,0.042522,0.084089,0.014947,0.135417,0.038485,0.000000,0.000000,0.055556,0.036823,0.128811,0.013917,0.600122,0.069011,-0.069776,0.064402,0.486111,0.075861,0.513889,0.075861
5,worldbench_diagnostic_probe,combined_disagreement_stress,48,0.539868,0.011473,0.076514,0.010050,0.465278,0.065937,0.420139,0.132289,0.243056,0.121076,0.273307,0.004273,0.295622,0.027230,0.180222,0.026276,0.986111,0.019043,1.000000,0.000000
5,worldbench_diagnostic_probe,controller_instability_shift,48,0.557095,0.012796,0.098942,0.018005,0.510417,0.052744,0.381944,0.135458,0.142361,0.088606,0.233110,0.015139,0.327321,0.050520,0.176245,0.045860,0.763889,0.092187,1.000000,0.000000
5,worldbench_diagnostic_probe,goal_ambiguity_shift,48,0.561834,0.014324,0.090856,0.016767,0.430556,0.065848,0.378472,0.136079,0.177083,0.098427,0.242778,0.011829,0.316966,0.048476,0.192006,0.045312,0.829861,0.071797,1.000000,0.000000
5,worldbench_diagnostic_probe,model_misspecification_shift,48,0.565725,0.013110,0.087751,0.014750,0.482639,0.070969,0.368056,0.136155,0.177083,0.099383,0.243020,0.011120,0.310439,0.043454,0.202557,0.040457,0.833333,0.068776,1.000000,0.000000
5,worldbench_diagnostic_probe,nominal_disagreement,48,0.599378,0.017835,0.106376,0.024077,0.538194,0.059354,0.368056,0.136155,0.128472,0.094421,0.201593,0.019882,0.337392,0.064852,0.224236,0.059764,0.625000,0.134948,1.000000,0.000000
5,worldbench_diagnostic_probe,ood_action_shift,48,0.567646,0.015737,0.098667,0.020625,0.527778,0.056991,0.375000,0.134948,0.163194,0.095045,0.230141,0.015558,0.328714,0.054948,0.189481,0.052479,0.760417,0.096730,1.000000,0.000000
5,worldbench_diagnostic_probe,rare_adversarial_shift,48,0.513817,0.011133,0.078912,0.009393,0.434028,0.065780,0.416667,0.131935,0.246528,0.122254,0.279937,0.002800,0.310696,0.026813,0.144254,0.023727,0.996528,0.006806,1.000000,0.000000
5,worldbench_diagnostic_probe,sensor_noise_shift,48,0.580956,0.014195,0.091845,0.017048,0.430556,0.062909,0.361111,0.132412,0.159722,0.095773,0.230312,0.013831,0.312136,0.048664,0.217679,0.045050,0.770833,0.086791,1.000000,0.000000
6,bayesian_active_model_selection,combined_disagreement_stress,48,0.580666,0.015520,0.114235,0.012577,0.399306,0.058955,0.538194,0.100723,0.024306,0.023804,0.175418,0.015609,0.272347,0.034978,0.206556,0.031834,0.583333,0.095794,1.000000,0.000000
6,bayesian_active_model_selection,controller_instability_shift,48,0.590254,0.015176,0.128300,0.014340,0.427083,0.055794,0.392361,0.089403,0.000000,0.000000,0.144170,0.013863,0.296315,0.044827,0.207074,0.040530,0.399306,0.090062,1.000000,0.000000
6,bayesian_active_model_selection,goal_ambiguity_shift,48,0.585305,0.013949,0.127304,0.014940,0.375000,0.058762,0.402778,0.087986,0.003472,0.006806,0.147440,0.013548,0.308321,0.046619,0.202028,0.042337,0.420139,0.087532,1.000000,0.000000
6,bayesian_active_model_selection,model_misspecification_shift,48,0.585361,0.013724,0.128714,0.014949,0.430556,0.065848,0.406250,0.086398,0.003472,0.006806,0.146335,0.013358,0.309858,0.046470,0.199756,0.042247,0.413194,0.085343,1.000000,0.000000
6,bayesian_active_model_selection,nominal_disagreement,48,0.584678,0.019912,0.154786,0.019434,0.482639,0.056076,0.104167,0.050187,0.000000,0.000000,0.098004,0.006011,0.386860,0.064610,0.175546,0.061124,0.104167,0.050187,1.000000,0.000000
6,bayesian_active_model_selection,ood_action_shift,48,0.585556,0.015963,0.134854,0.016392,0.475694,0.059155,0.333333,0.082531,0.003472,0.006806,0.134920,0.011974,0.323851,0.052539,0.194432,0.048766,0.347222,0.081860,1.000000,0.000000
6,bayesian_active_model_selection,rare_adversarial_shift,48,0.562558,0.020516,0.113333,0.014372,0.336806,0.055440,0.531250,0.099026,0.104167,0.068517,0.192673,0.012800,0.275883,0.037542,0.178355,0.035265,0.684028,0.078561,1.000000,0.000000
6,bayesian_active_model_selection,sensor_noise_shift,48,0.576471,0.014955,0.139449,0.019346,0.413194,0.067379,0.315972,0.089271,0.000000,0.000000,0.132440,0.013741,0.350842,0.058748,0.176976,0.054123,0.322917,0.089359,1.000000,0.000000
6,conformal_risk_filter,combined_disagreement_stress,48,0.225850,0.034170,0.048655,0.011119,0.197917,0.040870,0.062500,0.039658,0.166667,0.088076,0.200806,0.009991,0.648853,0.042619,-0.169950,0.039056,0.774306,0.055440,0.326389,0.062247
6,conformal_risk_filter,controller_instability_shift,48,0.275072,0.032904,0.070502,0.010122,0.225694,0.048133,0.017361,0.017506,0.097222,0.054877,0.169697,0.010617,0.625960,0.054368,-0.122571,0.050578,0.579861,0.059155,0.437500,0.057233
6,conformal_risk_filter,goal_ambiguity_shift,48,0.295411,0.036170,0.073165,0.010859,0.218750,0.055155,0.020833,0.023068,0.083333,0.048632,0.164518,0.012114,0.607939,0.057671,-0.097590,0.054121,0.552083,0.068193,0.468750,0.063525
6,conformal_risk_filter,model_misspecification_shift,48,0.275033,0.038406,0.068238,0.011042,0.170139,0.040676,0.024306,0.029162,0.104167,0.057233,0.171888,0.011262,0.630305,0.056787,-0.120691,0.052860,0.593750,0.060668,0.430556,0.065848
6,conformal_risk_filter,nominal_disagreement,48,0.428875,0.041683,0.109186,0.014765,0.267361,0.056496,0.006944,0.009522,0.020833,0.018518,0.119021,0.011882,0.521221,0.074036,0.041185,0.070402,0.298611,0.065216,0.708333,0.064883
6,conformal_risk_filter,ood_action_shift,48,0.320617,0.035865,0.076987,0.012167,0.253472,0.052369,0.031250,0.020988,0.083333,0.048632,0.162012,0.011663,0.588154,0.055991,-0.069870,0.052872,0.552083,0.065360,0.510417,0.063338
6,conformal_risk_filter,rare_adversarial_shift,48,0.256658,0.040745,0.043722,0.009478,0.128472,0.039196,0.107639,0.067027,0.177083,0.091967,0.208227,0.008276,0.578555,0.046382,-0.124317,0.044311,0.847222,0.049436,0.368056,0.067357
6,conformal_risk_filter,sensor_noise_shift,48,0.314761,0.041852,0.071986,0.011158,0.215278,0.052340,0.024306,0.025714,0.076389,0.044528,0.160901,0.012520,0.596348,0.063840,-0.068531,0.060069,0.534722,0.068747,0.489583,0.070411
6,ensemble_forecasting_calibrator,combined_disagreement_stress,48,0.559239,0.012462,0.122326,0.014855,0.288194,0.053042,0.333333,0.085348,0.069444,0.042210,0.140195,0.011972,0.287681,0.044186,0.191222,0.039582,0.559028,0.073747,0.996528,0.006806
6,ensemble_forecasting_calibrator,controller_instability_shift,48,0.542012,0.018410,0.158335,0.019139,0.406250,0.059088,0.121528,0.043213,0.006944,0.009522,0.089952,0.007993,0.374972,0.063628,0.128417,0.058711,0.222222,0.056991,0.989583,0.015088
6,ensemble_forecasting_calibrator,goal_ambiguity_shift,48,0.553150,0.015873,0.157448,0.017531,0.361111,0.056155,0.135417,0.054724,0.013889,0.013170,0.088799,0.007191,0.365745,0.057507,0.144604,0.053124,0.218750,0.053412,1.000000,0.000000
6,ensemble_forecasting_calibrator,model_misspecification_shift,48,0.551991,0.014859,0.155426,0.017562,0.361111,0.066206,0.107639,0.045088,0.020833,0.018518,0.090584,0.007447,0.362970,0.057071,0.146645,0.051976,0.236111,0.056575,1.000000,0.000000
6,ensemble_forecasting_calibrator,nominal_disagreement,48,0.561309,0.019445,0.169832,0.020494,0.434028,0.047390,0.006944,0.009522,0.000000,0.000000,0.062083,0.001748,0.418186,0.068598,0.144220,0.064387,0.017361,0.014556,1.000000,0.000000
6,ensemble_forecasting_calibrator,ood_action_shift,48,0.542256,0.018018,0.165671,0.019426,0.354167,0.052939,0.048611,0.027439,0.006944,0.013611,0.079105,0.005964,0.396642,0.064096,0.121642,0.060624,0.149306,0.045868,0.996528,0.006806
6,ensemble_forecasting_calibrator,rare_adversarial_shift,48,0.567642,0.014006,0.104530,0.011099,0.333333,0.059957,0.458333,0.106769,0.114583,0.060863,0.168563,0.011217,0.234556,0.032133,0.219682,0.028072,0.739583,0.061443,1.000000,0.000000
6,ensemble_forecasting_calibrator,sensor_noise_shift,48,0.564058,0.015137,0.154821,0.017426,0.354167,0.047276,0.093750,0.038791,0.003472,0.006806,0.082347,0.005751,0.362010,0.057369,0.165808,0.053032,0.177083,0.045001,1.000000,0.000000
6,failure_aware_rl_recovery,combined_disagreement_stress,48,0.683854,0.036702,0.082008,0.008429,0.229167,0.047276,0.125000,0.094551,0.072917,0.043396,0.200040,0.014673,0.129695,0.037972,0.363408,0.042436,0.690972,0.088070,1.000000,0.000000
6,failure_aware_rl_recovery,controller_instability_shift,48,0.689919,0.037874,0.085030,0.010380,0.256944,0.047608,0.125000,0.094551,0.038194,0.024296,0.184398,0.016595,0.141624,0.042977,0.373773,0.047178,0.604167,0.104133,1.000000,0.000000
6,failure_aware_rl_recovery,goal_ambiguity_shift,48,0.682611,0.038554,0.091621,0.011930,0.250000,0.048632,0.135417,0.094128,0.059028,0.035723,0.178135,0.015936,0.164996,0.047644,0.356352,0.051667,0.562500,0.099011,1.000000,0.000000
6,failure_aware_rl_recovery,model_misspecification_shift,48,0.690888,0.038606,0.086946,0.011030,0.246528,0.050530,0.121528,0.092139,0.034722,0.027439,0.181216,0.016826,0.148582,0.045675,0.372757,0.050177,0.583333,0.105655,1.000000,0.000000
6,failure_aware_rl_recovery,nominal_disagreement,48,0.711037,0.040575,0.092628,0.014123,0.263889,0.060611,0.125000,0.094551,0.010417,0.011534,0.157235,0.018292,0.172969,0.053665,0.397191,0.058087,0.440972,0.124364,1.000000,0.000000
6,failure_aware_rl_recovery,ood_action_shift,48,0.693827,0.039044,0.087962,0.012151,0.246528,0.045610,0.125000,0.094551,0.038194,0.027919,0.176981,0.017462,0.152816,0.047869,0.376424,0.051860,0.559028,0.111531,1.000000,0.000000
6,failure_aware_rl_recovery,rare_adversarial_shift,48,0.680199,0.033675,0.080376,0.009246,0.201389,0.048591,0.135417,0.092096,0.135417,0.071246,0.216702,0.011529,0.118316,0.036924,0.351681,0.038791,0.781250,0.067496,1.000000,0.000000
6,failure_aware_rl_recovery,sensor_noise_shift,48,0.693254,0.038813,0.091862,0.011997,0.246528,0.060733,0.135417,0.094128,0.024306,0.016817,0.168748,0.017401,0.164844,0.047569,0.373035,0.051860,0.506944,0.112152,1.000000,0.000000
6,information_gain_probe_policy,combined_disagreement_stress,48,0.545331,0.010553,0.092087,0.010004,0.427083,0.066614,0.399306,0.123697,0.121528,0.069962,0.245433,0.011306,0.307966,0.034520,0.170937,0.031015,0.802083,0.069226,1.000000,0.000000
6,information_gain_probe_policy,controller_instability_shift,48,0.542475,0.015949,0.142326,0.018138,0.489583,0.061826,0.211806,0.077652,0.020833,0.018518,0.172892,0.011664,0.395057,0.060143,0.108333,0.055505,0.364583,0.072562,1.000000,0.000000
6,information_gain_probe_policy,goal_ambiguity_shift,48,0.556869,0.012704,0.126039,0.014414,0.458333,0.051925,0.253472,0.089138,0.020833,0.018518,0.186718,0.013662,0.361467,0.048667,0.148882,0.044861,0.454861,0.084647,1.000000,0.000000
6,information_gain_probe_policy,model_misspecification_shift,48,0.550673,0.014908,0.133917,0.017074,0.465278,0.054118,0.253472,0.093287,0.031250,0.023132,0.181159,0.012685,0.380370,0.055785,0.129245,0.051319,0.420139,0.079011,1.000000,0.000000
6,information_gain_probe_policy,nominal_disagreement,48,0.561009,0.019249,0.169294,0.020191,0.513889,0.062909,0.010417,0.011534,0.000000,0.000000,0.117793,0.002129,0.456299,0.067849,0.106107,0.063600,0.020833,0.015759,1.000000,0.000000
6,information_gain_probe_policy,ood_action_shift,48,0.548333,0.017508,0.150643,0.019275,0.482639,0.060927,0.177083,0.068366,0.017361,0.014556,0.158795,0.009893,0.412521,0.063279,0.105763,0.059643,0.284722,0.063749,1.000000,0.000000
6,information_gain_probe_policy,rare_adversarial_shift,48,0.521319,0.010542,0.087864,0.009466,0.329861,0.059553,0.416667,0.128668,0.173611,0.088054,0.264721,0.006977,0.311526,0.030105,0.142713,0.027636,0.899306,0.042105,1.000000,0.000000
6,information_gain_probe_policy,sensor_noise_shift,48,0.566744,0.015106,0.132476,0.016420,0.440972,0.057943,0.222222,0.079811,0.010417,0.011534,0.172620,0.012184,0.373355,0.055322,0.154462,0.051344,0.378472,0.078259,1.000000,0.000000
6,mean_ensemble_policy,combined_disagreement_stress,48,0.442071,0.024199,0.192675,0.021810,0.010417,0.011534,0.000000,0.000000,0.006944,0.009522,0.035214,0.005035,0.504709,0.074458,-0.024797,0.070875,0.083333,0.027510,0.916667,0.027510
6,mean_ensemble_policy,controller_instability_shift,48,0.499064,0.020534,0.197217,0.023775,0.013889,0.013170,0.000000,0.000000,0.000000,0.000000,0.021902,0.002106,0.457375,0.075156,0.047563,0.071500,0.010417,0.011534,0.989583,0.011534
6,mean_ensemble_policy,goal_ambiguity_shift,48,0.506663,0.019333,0.194377,0.022415,0.024306,0.019427,0.000000,0.000000,0.000000,0.000000,0.021236,0.001695,0.449518,0.070788,0.062642,0.067718,0.006944,0.009522,0.993056,0.009522
6,mean_ensemble_policy,model_misspecification_shift,48,0.499564,0.020683,0.192408,0.022594,0.027778,0.020247,0.000000,0.000000,0.006944,0.009522,0.023799,0.002874,0.456361,0.071713,0.055023,0.068297,0.020833,0.015759,0.979167,0.015759
6,mean_ensemble_policy,nominal_disagreement,48,0.557620,0.020163,0.173141,0.021082,0.052083,0.030997,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.401741,0.069466,0.162711,0.066245,0.000000,0.000000,1.000000,0.000000
6,mean_ensemble_policy,ood_action_shift,48,0.514317,0.022537,0.190121,0.022833,0.027778,0.020247,0.000000,0.000000,0.000000,0.000000,0.021924,0.002131,0.441896,0.074424,0.078411,0.071983,0.010417,0.011534,0.989583,0.011534
6,mean_ensemble_policy,rare_adversarial_shift,48,0.395379,0.026378,0.197497,0.022078,0.006944,0.009522,0.000000,0.000000,0.017361,0.017506,0.042761,0.007186,0.551394,0.074843,-0.096546,0.071148,0.125000,0.039509,0.875000,0.039509
6,mean_ensemble_policy,sensor_noise_shift,48,0.525907,0.019398,0.184756,0.021570,0.020833,0.015759,0.000000,0.000000,0.000000,0.000000,0.021257,0.001723,0.426735,0.069732,0.103035,0.066256,0.006944,0.009522,0.993056,0.009522
6,oracle_disagreement_type,combined_disagreement_stress,48,0.648130,0.032748,0.078936,0.003438,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.169234,0.019432,0.122897,0.031526,0.356006,0.034039,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,controller_instability_shift,48,0.671720,0.030001,0.071920,0.002877,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.165941,0.018865,0.106052,0.029032,0.397337,0.030835,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,goal_ambiguity_shift,48,0.675306,0.030165,0.070941,0.003295,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.165166,0.018731,0.106728,0.029167,0.403621,0.032259,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,model_misspecification_shift,48,0.675630,0.030222,0.070813,0.002695,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.164972,0.018698,0.105254,0.029636,0.404361,0.032214,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,nominal_disagreement,48,0.717515,0.026327,0.059837,0.002457,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.156253,0.017199,0.085909,0.025598,0.476497,0.028772,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,ood_action_shift,48,0.684126,0.028797,0.068712,0.002819,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.163809,0.018498,0.099991,0.028304,0.418293,0.030637,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,rare_adversarial_shift,48,0.626244,0.034590,0.085640,0.003628,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.172334,0.019967,0.137036,0.033434,0.317202,0.034839,0.750000,0.123796,1.000000,0.000000
6,oracle_disagreement_type,sensor_noise_shift,48,0.690062,0.028745,0.066810,0.002930,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.162259,0.018231,0.098320,0.027471,0.429498,0.030405,0.750000,0.123796,1.000000,0.000000
6,recovery_first_policy,combined_disagreement_stress,48,0.692860,0.030726,0.080626,0.011109,0.194444,0.042766,0.121528,0.092139,0.125000,0.067736,0.194265,0.013159,0.132375,0.038045,0.371859,0.040693,0.701389,0.080181,0.965278,0.021658
6,recovery_first_policy,controller_instability_shift,48,0.711092,0.032299,0.090033,0.011853,0.197917,0.049266,0.125000,0.094551,0.076389,0.042350,0.171931,0.014804,0.132792,0.040169,0.392669,0.043534,0.583333,0.093798,1.000000,0.000000
6,recovery_first_policy,goal_ambiguity_shift,48,0.706606,0.029266,0.091657,0.011355,0.246528,0.050530,0.114583,0.087622,0.059028,0.032969,0.167662,0.014531,0.144591,0.037071,0.386834,0.039881,0.559028,0.092523,0.996528,0.006806
6,recovery_first_policy,model_misspecification_shift,48,0.724745,0.030752,0.084052,0.010415,0.194444,0.042766,0.125000,0.094551,0.069444,0.042210,0.176087,0.014733,0.115975,0.036026,0.416571,0.039262,0.614583,0.094379,1.000000,0.000000
6,recovery_first_policy,nominal_disagreement,48,0.727412,0.033637,0.090495,0.012234,0.253472,0.053264,0.125000,0.094551,0.020833,0.018518,0.147514,0.016488,0.152370,0.043276,0.425063,0.047341,0.465278,0.113410,1.000000,0.000000
6,recovery_first_policy,ood_action_shift,48,0.721603,0.031348,0.086729,0.011481,0.190972,0.047639,0.125000,0.094551,0.072917,0.045523,0.168691,0.015490,0.126405,0.039579,0.412717,0.041975,0.572917,0.100095,1.000000,0.000000
6,recovery_first_policy,rare_adversarial_shift,48,0.639617,0.032047,0.071150,0.010028,0.166667,0.040103,0.104167,0.079391,0.138889,0.075549,0.209132,0.012196,0.167690,0.039289,0.312250,0.038459,0.767361,0.071301,0.888889,0.041646
6,recovery_first_policy,sensor_noise_shift,48,0.701149,0.028532,0.098823,0.010891,0.218750,0.048784,0.111111,0.084420,0.031250,0.020988,0.152130,0.014724,0.167989,0.036625,0.377248,0.038886,0.472222,0.096450,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,combined_disagreement_stress,48,0.597089,0.022643,0.113879,0.011836,0.500000,0.059163,0.545139,0.103730,0.006944,0.009522,0.201570,0.016687,0.273446,0.037216,0.205457,0.035720,0.565972,0.103273,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,controller_instability_shift,48,0.610895,0.019987,0.121232,0.012403,0.538194,0.066139,0.423611,0.092251,0.000000,0.000000,0.178517,0.014092,0.284166,0.040254,0.219224,0.037506,0.430556,0.093207,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,goal_ambiguity_shift,48,0.592246,0.014755,0.125931,0.014046,0.572917,0.048541,0.416667,0.091758,0.000000,0.000000,0.178374,0.014509,0.320777,0.041478,0.189572,0.038698,0.420139,0.091753,0.996528,0.006806
6,risk_bounded_typed_disagreement_protocol_v5,model_misspecification_shift,48,0.593766,0.015069,0.126679,0.014702,0.569444,0.065125,0.413194,0.086990,0.006944,0.013611,0.178521,0.013200,0.319507,0.044825,0.190107,0.041232,0.430556,0.085809,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,nominal_disagreement,48,0.587486,0.017073,0.153141,0.017987,0.638889,0.057815,0.114583,0.040287,0.000000,0.000000,0.130032,0.005262,0.402854,0.059689,0.159552,0.055798,0.114583,0.040287,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,ood_action_shift,48,0.595020,0.015550,0.134741,0.014885,0.590278,0.049555,0.329861,0.077500,0.000000,0.000000,0.163502,0.011593,0.334146,0.046627,0.184138,0.043685,0.333333,0.077201,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,rare_adversarial_shift,48,0.590358,0.028079,0.110188,0.011150,0.468750,0.059685,0.593750,0.110001,0.013889,0.013170,0.214214,0.017349,0.256244,0.038262,0.197995,0.037260,0.635417,0.107720,1.000000,0.000000
6,risk_bounded_typed_disagreement_protocol_v5,sensor_noise_shift,48,0.603378,0.014767,0.127081,0.014888,0.600694,0.062081,0.368056,0.083078,0.000000,0.000000,0.169338,0.012935,0.322554,0.044048,0.205263,0.041573,0.371528,0.084367,1.000000,0.000000
6,robust_mpc_fallback,combined_disagreement_stress,48,0.619365,0.025044,0.099774,0.009832,0.184028,0.045868,0.215278,0.108726,0.062500,0.037196,0.165517,0.012238,0.208833,0.037492,0.274834,0.035975,0.614583,0.090803,0.958333,0.024797
