method,split,task,family,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
mean_ensemble_policy,sensor_noise_shift,mobile_navigation_under_sensor_noise,epistemic_unknown,10,0.567043,0.008467,0.161155,0.004113,0.083333,0.054444,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.374473,0.014462,0.198502,0.017515,0.000000,0.000000,1.000000,0.000000
mean_ensemble_policy,sensor_noise_shift,mobile_navigation_under_sensor_noise,goal_specification_ambiguity,10,0.540731,0.016879,0.178114,0.008434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.397991,0.029233,0.134880,0.035432,0.000000,0.000000,1.000000,0.000000
mean_ensemble_policy,sensor_noise_shift,mobile_navigation_under_sensor_noise,model_misspecification,10,0.527723,0.026824,0.199859,0.007628,0.033333,0.043556,0.000000,0.000000,0.000000,0.000000,0.022943,0.005769,0.503611,0.036171,0.068308,0.042093,0.016667,0.032667,0.983333,0.032667
mean_ensemble_policy,sensor_noise_shift,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,10,0.654533,0.012962,0.050304,0.002333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.020024,0.007996,0.529864,0.018095,0.000000,0.000000,1.000000,0.000000
mean_ensemble_policy,sensor_noise_shift,mobile_navigation_under_sensor_noise,out_of_distribution_action,10,0.500261,0.018302,0.238990,0.011434,0.066667,0.053344,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.585341,0.034226,-0.039516,0.043458,0.000000,0.000000,1.000000,0.000000
mean_ensemble_policy,sensor_noise_shift,mobile_navigation_under_sensor_noise,sensor_corruption,10,0.531180,0.012078,0.191372,0.006371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.441506,0.021495,0.096162,0.026094,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,articulated_tool_use_with_occlusion,aleatoric_sensor_noise,10,0.533500,0.012351,0.108086,0.003479,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.167860,0.017604,0.257211,0.020005,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,articulated_tool_use_with_occlusion,controller_instability,10,0.819378,0.002466,0.069987,0.002170,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.216350,0.000000,0.000000,0.000000,0.513962,0.007239,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,articulated_tool_use_with_occlusion,epistemic_unknown,10,0.557883,0.008254,0.073289,0.002879,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.220950,0.000000,0.258909,0.008600,0.241981,0.014587,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,articulated_tool_use_with_occlusion,goal_specification_ambiguity,10,0.536677,0.010467,0.081475,0.003687,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.221300,0.000000,0.254784,0.011012,0.202521,0.018578,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,articulated_tool_use_with_occlusion,model_misspecification,10,0.770581,0.004016,0.079553,0.003313,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.181900,0.000000,0.009531,0.001592,0.468234,0.011304,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,articulated_tool_use_with_occlusion,multi_modal_valid_plans,10,0.553324,0.015308,0.074062,0.003036,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.094987,0.018235,0.351886,0.021986,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,articulated_tool_use_with_occlusion,out_of_distribution_action,10,0.773052,0.003250,0.083540,0.002931,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.181900,0.000000,0.001685,0.000615,0.461934,0.009699,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,articulated_tool_use_with_occlusion,sensor_corruption,10,0.546982,0.013218,0.085988,0.005142,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.219900,0.000000,0.260477,0.014235,0.203879,0.024531,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,10,0.539493,0.015412,0.107745,0.004420,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.167744,0.020626,0.263954,0.025135,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,bimanual_manipulation_failure_detection,controller_instability,10,0.825929,0.002295,0.070958,0.002019,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.215300,0.000000,0.000000,0.000000,0.519111,0.006737,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,bimanual_manipulation_failure_detection,epistemic_unknown,10,0.554501,0.009877,0.072858,0.003471,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.227000,0.000000,0.273529,0.010294,0.235314,0.017514,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,bimanual_manipulation_failure_detection,goal_specification_ambiguity,10,0.536865,0.006326,0.079785,0.002244,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.227350,0.000000,0.265636,0.006657,0.202193,0.011262,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,bimanual_manipulation_failure_detection,model_misspecification,10,0.776965,0.002991,0.078494,0.002468,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.180400,0.000000,0.009772,0.001250,0.477999,0.008421,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,bimanual_manipulation_failure_detection,multi_modal_valid_plans,10,0.551866,0.016277,0.075851,0.003310,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.108231,0.017594,0.346494,0.023560,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,bimanual_manipulation_failure_detection,out_of_distribution_action,10,0.774645,0.002534,0.086703,0.002285,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.180400,0.000000,0.003481,0.001071,0.457619,0.007561,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,bimanual_manipulation_failure_detection,sensor_corruption,10,0.543396,0.005087,0.085655,0.001995,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.225950,0.000000,0.275287,0.005482,0.196789,0.009477,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,contact_rich_pick_and_place,aleatoric_sensor_noise,10,0.558681,0.010593,0.100234,0.002952,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.139972,0.013474,0.299666,0.017087,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,contact_rich_pick_and_place,controller_instability,10,0.821854,0.002396,0.068417,0.002108,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.213200,0.000000,0.000000,0.000000,0.522098,0.007033,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,contact_rich_pick_and_place,epistemic_unknown,10,0.549170,0.012110,0.073889,0.004289,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.232500,0.000000,0.281344,0.012626,0.223865,0.021546,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,contact_rich_pick_and_place,goal_specification_ambiguity,10,0.536987,0.008990,0.078881,0.003211,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.232850,0.000000,0.267741,0.009464,0.200454,0.016055,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,contact_rich_pick_and_place,model_misspecification,10,0.778245,0.002226,0.077603,0.001837,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.177400,0.000000,0.005894,0.000894,0.483338,0.006267,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,contact_rich_pick_and_place,multi_modal_valid_plans,10,0.576729,0.015129,0.068587,0.002954,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.076361,0.017689,0.387337,0.021628,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,contact_rich_pick_and_place,out_of_distribution_action,10,0.777781,0.002804,0.084055,0.002529,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.177400,0.000000,0.000399,0.000297,0.468680,0.008368,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,contact_rich_pick_and_place,sensor_corruption,10,0.545547,0.008536,0.083918,0.003375,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.231450,0.000000,0.275152,0.009203,0.198912,0.015960,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,deformable_object_handling,aleatoric_sensor_noise,10,0.546094,0.012733,0.101578,0.003444,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.135294,0.016299,0.284124,0.020310,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,deformable_object_handling,controller_instability,10,0.811394,0.001113,0.072289,0.000980,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.218100,0.000000,0.000000,0.000000,0.499687,0.003269,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,deformable_object_handling,epistemic_unknown,10,0.556531,0.007179,0.073461,0.002576,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.224250,0.000000,0.257666,0.007489,0.237942,0.012846,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,deformable_object_handling,goal_specification_ambiguity,10,0.546931,0.008835,0.077498,0.003194,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.224600,0.000000,0.241328,0.009307,0.219214,0.015862,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,deformable_object_handling,model_misspecification,10,0.766881,0.002606,0.078563,0.002150,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.184400,0.000000,0.010575,0.001120,0.464961,0.007335,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,deformable_object_handling,multi_modal_valid_plans,10,0.572314,0.016312,0.067154,0.003052,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.063096,0.016705,0.386074,0.023027,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,deformable_object_handling,out_of_distribution_action,10,0.764209,0.003866,0.087097,0.003488,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.184400,0.000000,0.003335,0.001123,0.443516,0.011539,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,deformable_object_handling,sensor_corruption,10,0.547075,0.007748,0.085860,0.003105,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.223200,0.000000,0.257743,0.008362,0.201944,0.014579,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,legged_locomotion_disturbance,aleatoric_sensor_noise,10,0.520399,0.016681,0.112357,0.004733,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.178296,0.022666,0.234714,0.027093,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,legged_locomotion_disturbance,controller_instability,10,0.832288,0.001897,0.074410,0.001669,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.223700,0.000000,0.000000,0.000000,0.511996,0.005570,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,legged_locomotion_disturbance,epistemic_unknown,10,0.552952,0.010962,0.074617,0.003892,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.216550,0.000000,0.270374,0.011430,0.237210,0.019526,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,legged_locomotion_disturbance,goal_specification_ambiguity,10,0.532755,0.007583,0.082482,0.002715,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.216900,0.000000,0.265229,0.007984,0.199466,0.013556,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,legged_locomotion_disturbance,model_misspecification,10,0.769026,0.002218,0.079103,0.001830,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.192400,0.000000,0.028037,0.000954,0.460319,0.006244,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,legged_locomotion_disturbance,multi_modal_valid_plans,10,0.547395,0.014451,0.075849,0.002895,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.097895,0.014640,0.342027,0.020821,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,legged_locomotion_disturbance,out_of_distribution_action,10,0.767578,0.004916,0.086583,0.004434,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.192400,0.000000,0.019173,0.002265,0.442416,0.014670,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,legged_locomotion_disturbance,sensor_corruption,10,0.536858,0.008821,0.089692,0.003497,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.215500,0.000000,0.277708,0.009513,0.188686,0.016514,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,10,0.591007,0.008368,0.087812,0.002204,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.092987,0.009992,0.359320,0.013216,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,mobile_navigation_under_sensor_noise,controller_instability,10,0.838189,0.002816,0.062593,0.002478,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.213900,0.000000,0.000000,0.000000,0.550754,0.008268,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,mobile_navigation_under_sensor_noise,epistemic_unknown,10,0.611539,0.006632,0.065601,0.002404,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.204450,0.000000,0.209573,0.006921,0.324103,0.011921,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,mobile_navigation_under_sensor_noise,goal_specification_ambiguity,10,0.599542,0.008000,0.070434,0.002920,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.204800,0.000000,0.195533,0.008431,0.301226,0.014424,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,mobile_navigation_under_sensor_noise,model_misspecification,10,0.790597,0.003915,0.070877,0.003230,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.178400,0.000000,0.009689,0.001684,0.509787,0.011022,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,10,0.603093,0.015384,0.059563,0.002769,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.046834,0.011518,0.433554,0.021476,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,mobile_navigation_under_sensor_noise,out_of_distribution_action,10,0.786838,0.002943,0.079674,0.002654,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.178400,0.000000,0.002997,0.000942,0.486676,0.008782,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,combined_disagreement_stress,mobile_navigation_under_sensor_noise,sensor_corruption,10,0.598091,0.007143,0.078782,0.002894,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.203400,0.000000,0.213187,0.007715,0.282391,0.013510,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,articulated_tool_use_with_occlusion,aleatoric_sensor_noise,10,0.574098,0.019954,0.096650,0.005621,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.130537,0.022582,0.322969,0.032320,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,articulated_tool_use_with_occlusion,controller_instability,10,0.832613,0.001602,0.065073,0.001410,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.212100,0.000000,0.000000,0.000000,0.540983,0.004704,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,articulated_tool_use_with_occlusion,epistemic_unknown,10,0.581657,0.007026,0.068786,0.002502,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.215850,0.000000,0.241649,0.007327,0.279232,0.012532,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,articulated_tool_use_with_occlusion,goal_specification_ambiguity,10,0.568114,0.007245,0.074295,0.002604,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.216200,0.000000,0.229342,0.007630,0.253324,0.012975,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,articulated_tool_use_with_occlusion,model_misspecification,10,0.783791,0.002838,0.070503,0.002342,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.178500,0.000000,0.003107,0.000935,0.503734,0.007990,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,articulated_tool_use_with_occlusion,multi_modal_valid_plans,10,0.605669,0.016673,0.063682,0.003306,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.057496,0.013811,0.427069,0.023947,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,articulated_tool_use_with_occlusion,out_of_distribution_action,10,0.783280,0.002953,0.076621,0.002664,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.178500,0.000000,0.000225,0.000222,0.489765,0.008814,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,articulated_tool_use_with_occlusion,sensor_corruption,10,0.576689,0.010076,0.078725,0.004004,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.214800,0.000000,0.236387,0.010868,0.253134,0.018885,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,10,0.591670,0.011568,0.092782,0.003318,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055000,0.000000,0.114767,0.015354,0.349051,0.018867,0.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,bimanual_manipulation_failure_detection,controller_instability,10,0.837563,0.002758,0.067452,0.002427,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.211050,0.000000,0.000000,0.000000,0.541433,0.008099,1.000000,0.000000,1.000000,0.000000
oracle_disagreement_type,controller_instability_shift,bimanual_manipulation_failure_detection,epistemic_unknown,10,0.578275,0.010592,0.068310,0.003802,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.221900,0.000000,0.256263,0.011049,0.272662,0.018955,1.000000,0.000000,1.000000,0.000000
